stkcd,year,应收账款净额,其他应收款净额,存货净额,固定资产净额,实收资本或股本,经营活动产生的现金流量净额,购建固定资产无形资产和其他长期资产支付的现金,销售费用率,管理费用率,财务费用率,无形资产比率,有形资产比率,营业外收入占比,所得税率,长期资本负债率,长期负债权益比率,销售期间费用率TTM,市盈率PETTM,管理费用,上市日期,公司成立日期
1,1990,-0.21886509259552894,1.2472551981711102,0.07674092468745349,-0.24395836886951014,-0.524114145595197,4.542527331963109,0.5947892586682479,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,-0.1635528998422814,-0.8521646994755474,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,-0.27218141967926024,-0.5021490596456856,1991-04-03,1987-12-22
1,1991,-0.21886509259552894,1.2472551981711102,0.07674092468745349,-0.22566816223280928,-0.5240055546658989,4.542527331963109,0.5947892586682479,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,-0.1635528998422814,-0.8521646994755474,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,-0.27218141967926024,-0.5021490596456856,1991-04-03,1987-12-22
1,1992,-0.21886509259552894,1.2472551981711102,0.07674092468745349,-0.19669004781974922,-0.4971010056947059,4.542527331963109,0.5947892586682479,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,-0.1635528998422814,-0.8521646994755474,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,-0.27218141967926024,-0.5021490596456856,1991-04-03,1987-12-22
1,1993,-0.21886509259552894,1.2472551981711102,0.07674092468745349,-0.14711172035084305,-0.415898519217686,4.542527331963109,0.5947892586682479,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,-0.1635528998422814,0.018764280386887537,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,-0.27218141967926024,-0.5021490596456856,1991-04-03,1987-12-22
1,1994,-0.21886509259552894,1.2472551981711102,0.07674092468745349,-0.10905276505772667,-0.3183773860524874,4.542527331963109,0.5947892586682479,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,-0.1635528998422814,-0.0223750725118091,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,-0.3867554551930702,-0.5021490596456856,1991-04-03,1987-12-22
1,1995,-0.12873873990251658,1.2472551981711102,0.07328426917824853,-0.08504291584986838,-0.11033230309285852,4.542527331963109,0.5947892586682479,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,0.031043635477707818,-0.01340728551302855,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,-0.40158190713754544,-0.5021490596456856,1991-04-03,1987-12-22
1,1996,0.09432760821163572,1.2472551981711102,0.14478763897957658,0.09590247662986595,0.0457015097301461,4.542527331963109,0.5947892586682479,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,-0.0747816943849616,0.0,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,-0.2761412281591019,-0.5021490596456856,1991-04-03,1987-12-22
1,1997,0.18447370730967125,1.2472551981711102,0.08402932601334598,0.6166601752236817,0.35776913537615534,4.542527331963109,0.5947892586682479,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,-0.13553540974777847,0.011755792065728184,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,-0.01607639492342913,-0.5021490596456856,1991-04-03,1987-12-22
1,1998,0.16018093614044304,1.2472551981711102,0.16104127692683112,0.7016973165114349,0.35776913537615534,4.542527331963109,0.5947892586682479,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,-0.019015989844461255,-0.2113023712841398,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,-0.16945742324844698,-0.5021490596456856,1991-04-03,1987-12-22
1,1999,-0.032362255400466194,1.2472551981711102,0.11911267392721438,0.789342057270396,0.35776913537615534,9.464894234300075,0.7655424501023039,-0.5719316898132767,0.011713429583219831,-0.4177301537674445,-0.40130747678954026,0.3170329505591685,-0.1407798735686717,-0.3631805751222343,0.8948556262007229,-0.14338759969626633,-0.8106442619704148,0.055415649495316584,-0.5021490596456856,1991-04-03,1987-12-22
1,2000,-1.1100677457118828,2.1961742176004897,0.08038725867374735,0.9298520227333943,0.5954475662645147,3.0950069566703315,1.2545145200834344,-0.5719316898132767,0.010812396538356767,-0.4196978873100864,-0.39971433280228535,0.3161634635565017,-0.27652044571531154,-0.41678012051758645,0.8948556262007229,-0.14338759969626633,-0.8152532481458,0.14116522158635755,-0.504817033506504,1991-04-03,1987-12-22
1,2001,-0.5434550735494714,1.026544027459921,0.04166184342028037,1.0621222410966047,0.5954475662645147,30.081881050625352,1.5698764714142004,-0.5719316898132767,0.009911363493493702,-0.4216656208527283,-0.3849914849200682,0.30812820435942667,-0.17964532550296844,0.806177414199292,0.8948556262007229,-0.14338759969626633,-0.8198622343211852,0.18361440768840176,-0.5074850073673224,1991-04-03,1987-12-22
1,2002,-1.6203283737586822,2.224751377831881,0.0029364281668133345,1.5256718329639058,0.5954475662645147,17.472290401837828,1.300811838159015,-0.5719316898132767,0.00901033044863064,-0.42363335439537014,-0.3840026369279789,0.3075885227715646,-0.3717670893866927,1.0478755519776488,0.8948556262007229,-0.14338759969626633,-0.8244712204965704,0.03641853981926025,-0.5101529812281408,1991-04-03,1987-12-22
1,2003,-1.718346271711457,2.184986504950006,-0.035788987086653644,1.5312444347074408,0.5954475662645147,-3.645733899474529,1.0219258833082818,-0.5719316898132767,0.008109297403767575,-0.42560108793801205,-0.3764764049881888,0.3034809462417156,-0.6441714644748483,-0.22668671346884664,0.8948556262007229,-0.14338759969626633,-0.8290802066719557,0.09872807666333264,-0.5128209550889592,1991-04-03,1987-12-22
1,2004,-1.7755250012976205,2.2315633423112886,-0.07451440234012068,2.1735844785163643,0.5954475662645147,14.373876017350291,0.40907125438029,-0.5719316898132767,0.007208264358904511,-0.4275688214806539,-0.38361808493105537,0.307378646598504,-0.3067562542475028,1.5751163148610734,0.8948556262007229,-0.14338759969626633,-0.8336891928473409,0.0,-0.5154889289497776,1991-04-03,1987-12-22
1,2005,-1.6215710332229671,2.17534325918196,-0.11323981759358771,1.5535143710660735,0.5954475662645147,-9.05666999247086,2.010811266941142,-0.5719316898132767,0.006307231314041447,-0.42953655502329574,-0.3913640608690876,0.3116061523701005,-0.8411786579814583,1.8070061205886185,0.8948556262007229,-0.14338759969626633,-0.8382981790227262,-0.12597236501642328,-0.518156902810596,1991-04-03,1987-12-22
1,2006,5.740756005608644,1.810500685141378,-0.15196523284705468,1.2356555815917558,0.5954475662645147,15.128138600308729,0.41947428809722326,-0.5719316898132767,0.005406198269178384,-0.43150428856593764,-0.395704004834368,0.31397475489460924,0.458871350353264,1.2004048822644995,0.8948556262007229,-0.14338759969626633,-0.8429071651981114,-0.2773439251284143,-0.5208248766714144,1991-04-03,1987-12-22
1,2007,13.103083044440254,1.445658111100796,-0.19069064810052172,0.9052147134508048,0.8051395772647039,35.06409505232712,0.7317930630841798,-0.5719316898132767,0.004505165224315319,-0.43347202210857955,-0.39075976487392194,0.3112763469552957,0.05384230705117519,0.9084752986302669,0.8948556262007229,-0.14338759969626633,-0.8475161513734967,-0.13283881366629474,-0.5234928505322328,1991-04-03,1987-12-22
1,2008,20.465410083271863,1.0808155370602137,-0.22941606335398876,0.995799289390518,1.2950216136266703,50.14042361907654,1.9221547639953833,-0.5719316898132767,0.0036041321794522546,-0.4354397556512214,-0.38812283689501736,0.30983719605432586,-0.2905612473873851,0.48145473487314877,0.8948556262007229,-0.14338759969626633,-0.8521251375488818,0.04399544253011062,-0.5261608243930512,1991-04-03,1987-12-22
1,2009,48.43337626674226,0.7159729630196315,-0.26814147860745574,1.025484835359124,1.2950216136266703,66.3746421597295,2.2984486425442907,-0.5719316898132767,0.0027030991345891905,-0.4374074891938633,-0.38663956490688356,0.30902767367253114,-0.050508418069678276,0.25683386804626546,0.8948556262007229,-0.14338759969626633,-0.856734123724267,-0.35778279829748755,-0.5288287982538696,1991-04-03,1987-12-22
1,2010,44.28716692551722,0.35113038897904947,-0.30686689386092275,1.5344210974678358,1.5240157521987563,44.77178760524468,1.9218941036471842,-0.5719316898132767,0.0018020660897261273,-0.4393752227365052,-0.3868593089051256,0.3091476029142786,0.12245630682036748,0.41651966993808376,0.8948556262007229,-0.14338759969626633,-0.8613431098996522,-0.4347859911330864,-0.5314967721146879,1991-04-03,1987-12-22
1,2011,255.91715017141243,-0.01371218506153299,-0.3455923091143898,2.3843390690178996,2.5123959118795534,-30.052571374695788,1.952304477603761,-0.5719316898132767,0.000901033044863063,-0.44134295627914705,-0.13975718288194258,-0.006056426708243187,0.0051290599715337086,0.42792030212267224,0.8948556262007229,-0.14338759969626633,-0.8659520960750374,-0.447893249350009,-0.5341647459755064,1991-04-03,1987-12-22
1,2012,137.4767473523585,-0.37855475910211506,-0.3843177243678568,2.393482670677249,2.5123959118795534,384.0799118764335,3.414586031558958,-0.5719316898132767,0.0,-0.44331068982178895,-0.20029665439762678,0.0660810122027997,-0.10880018464615897,0.5104357811741587,0.8948556262007229,-0.14338759969626633,-0.8705610822504227,-0.4676426081051663,-0.5368327198363247,1991-04-03,1987-12-22
